station_id,longitude (degrees east),latitude (degrees north),date_time,depth (meters),sea_water.pressure (dbar),wind.from_direction (deg),wave.height (m),sea_water.salinity (psu),wave.from_direction.wrt_dominant_wave_period (deg),wind.speed.standard_deviation (m/s),wind.from_direction.standard_deviation (deg),frequency.measurement.oxygen.sensor (Hz),oxygen.fractional_saturation.in_sea_water (%),air.temperature (degC),wave.from_direction.mean (deg),dominant.wave.period (s),wave.period.mean (s),temperature.dew_point (degC),visibility.in_air (nmi),height.water_surface.above_reference_datum (m),sea_water.electrical_conductivity (uS/m),wind.speed (m/s),time.wrt_wind_speed.maximum (seconds since 1970-01-01 00:00:00),wind.from_direction.wrt_wind_speed.maximum (deg),wind.speed.maximum (m/s),sea_water.pressure.expressed_as.height (m),sea_water.current.speed (m/s),sea_water.current.to_direction (deg),air.pressure (hPa),mole.concentration_of.dissolved_molecular.oxygen.in_sea_water (umol/kg),existence.reporting_mode.wrt_platform (-),carbon_dioxide.fugacity.in_sea_water (uatm),volume_beam_attenuation_coefficient.radiative_flux.in_sea_water (1/m),emissivity_ratio_of_425nm_peak_to_685nm_peak (-),sea_water.sigma_theta (kg/m**3),sea_surface.temperature (degC),sea_water.temperature (degC),air.pressure.at_sensor_altitude (hPa),sea_water.current.speed.u (m/s),sea_water.current.speed.v (m/s),air.pressure.at_sea_level (hPa),height.water_surface.above_reference_datum.due_to_tides (m),mass.concentration_of.chlorophyll.in_sea_water (mg/m**3),mole.concentration_of.dissolved_molecular.oxygen.per_unit_mass.in_sea_water (umol/kg),wind.from_direction.mean (deg),water.volume.transport.from_rivers.into_sea_water (m**3/s)
3509743,-53.7913017273,-66.276802063,2001-09-08T13:01:00Z,-70,,,,,,,,,,,,,,,,,,,,,,,0.606928288937,297.367226783,,,,,,,,,,,-0.538999974728,0.279000014067,,,,,,
3509743,-53.7913017273,-66.276802063,2001-09-08T13:01:00Z,-60,,,,,,,,,,,,,,,,,,,,,,,0.621643006802,296.152853299,,,,,,,,,,,-0.558000028133,0.273999989033,,,,,,
3509743,-53.7913017273,-66.276802063,2001-09-08T13:01:00Z,-50,,,,,,,,,,,,,,,,,,,,,,,0.630341172218,295.060822164,,,,,,,,,,,-0.570999979973,0.266999989748,,,,,,
3509743,-53.7913017273,-66.276802063,2001-09-08T13:01:00Z,-40,,,,,,,,,,,,,,,,,,,,,,,0.645564854145,295.016897218,,,,,,,,,,,-0.584999978542,0.273000001907,,,,,,
3509743,-53.9113998413,-66.077003479,2001-09-08T14:01:00Z,-70,,,,,,,,,,,,,,,,,,,,,,,0.42796844244,293.989677748,,,,,,,,,,,-0.391000002623,0.173999994993,,,,,,
3509743,-53.9113998413,-66.077003479,2001-09-08T14:01:00Z,-60,,,,,,,,,,,,,,,,,,,,,,,0.464424371719,291.870140274,,,,,,,,,,,-0.430999994278,0.172999992967,,,,,,
3509743,-53.9113998413,-66.077003479,2001-09-08T14:01:00Z,-50,,,,,,,,,,,,,,,,,,,,,,,0.490520119667,290.65174381,,,,,,,,,,,-0.458999991417,0.172999992967,,,,,,
3509743,-53.9113998413,-66.077003479,2001-09-08T14:01:00Z,-40,,,,,,,,,,,,,,,,,,,,,,,0.503438174725,288.650887704,,,,,,,,,,,-0.476999998093,0.16099999845,,,,,,
3509743,-54.035900116,-65.8636016846,2001-09-08T15:01:00Z,-70,,,,,,,,,,,,,,,,,,,,,,,0.174908548594,287.295402512,,,,,,,,,,,-0.166999995708,0.0520000010729,,,,,,
3509743,-54.035900116,-65.8636016846,2001-09-08T15:01:00Z,-60,,,,,,,,,,,,,,,,,,,,,,,0.167585790157,277.888346893,,,,,,,,,,,-0.165999993682,0.0230000000447,,,,,,
3509743,-54.035900116,-65.8636016846,2001-09-08T15:01:00Z,-50,,,,,,,,,,,,,,,,,,,,,,,0.178011238575,270.643742825,,,,,,,,,,,-0.178000003099,0.00200000009499,,,,,,
3509743,-54.035900116,-65.8636016846,2001-09-08T15:01:00Z,-40,,,,,,,,,,,,,,,,,,,,,,,0.183174774051,267.496862938,,,,,,,,,,,-0.182999998331,-0.00800000037998,,,,,,
3509743,-54.1683998108,-65.6359024048,2001-09-08T16:01:00Z,-70,,,,,,,,,,,,,,,,,,,,,,,0.204619154334,127.653954304,,,,,,,,,,,0.162000000477,-0.125,,,,,,
3509743,-54.1683998108,-65.6359024048,2001-09-08T16:01:00Z,-60,,,,,,,,,,,,,,,,,,,,,,,0.214450463653,132.543263259,,,,,,,,,,,0.158000007272,-0.144999995828,,,,,,
3509743,-54.1683998108,-65.6359024048,2001-09-08T16:01:00Z,-50,,,,,,,,,,,,,,,,,,,,,,,0.223486021161,136.087762608,,,,,,,,,,,0.155000001192,-0.16099999845,,,,,,
3509743,-54.1683998108,-65.6359024048,2001-09-08T16:01:00Z,-40,,,,,,,,,,,,,,,,,,,,,,,0.222407281399,140.656216597,,,,,,,,,,,0.141000002623,-0.172000005841,,,,,,
3509743,-54.3101005554,-65.3918991089,2001-09-08T17:01:00Z,-70,,,,,,,,,,,,,,,,,,,,,,,0.566649794579,118.917117828,,,,,,,,,,,0.495999991894,-0.273999989033,,,,,,
3509743,-54.3101005554,-65.3918991089,2001-09-08T17:01:00Z,-60,,,,,,,,,,,,,,,,,,,,,,,0.585683345795,121.383198609,,,,,,,,,,,0.5,-0.305000007153,,,,,,
3509743,-54.3101005554,-65.3918991089,2001-09-08T17:01:00Z,-50,,,,,,,,,,,,,,,,,,,,,,,0.609348833561,123.35104441,,,,,,,,,,,0.509000003338,-0.335000008345,,,,,,
3509743,-54.3101005554,-65.3918991089,2001-09-08T17:01:00Z,-40,,,,,,,,,,,,,,,,,,,,,,,0.631275713444,124.218710661,,,,,,,,,,,0.522000014782,-0.354999989271,,,,,,
3509743,-54.457698822,-65.1344985962,2001-09-08T18:01:00Z,-70,,,,,,,,,,,,,,,,,,,,,,,0.789861381054,120.00579534,,,,,,,,,,,0.684000015259,-0.395000010729,,,,,,
3509743,-54.457698822,-65.1344985962,2001-09-08T18:01:00Z,-60,,,,,,,,,,,,,,,,,,,,,,,0.818212687969,118.945777301,,,,,,,,,,,0.716000020504,-0.395999997854,,,,,,
3509743,-54.457698822,-65.1344985962,2001-09-08T18:01:00Z,-50,,,,,,,,,,,,,,,,,,,,,,,0.839430749416,118.45793787,,,,,,,,,,,0.737999975681,-0.40000000596,,,,,,
3509743,-54.457698822,-65.1344985962,2001-09-08T18:01:00Z,-40,,,,,,,,,,,,,,,,,,,,,,,0.850273489952,117.529441954,,,,,,,,,,,0.754000008106,-0.393000006676,,,,,,
3509743,-54.6315994263,-64.9665985107,2001-09-08T19:01:00Z,-70,,,,,,,,,,,,,,,,,,,,,,,0.76001316309,137.239482767,,,,,,,,,,,0.51599997282,-0.558000028133,,,,,,
3509743,-54.6315994263,-64.9665985107,2001-09-08T19:01:00Z,-60,,,,,,,,,,,,,,,,,,,,,,,0.851398825645,134.428969206,,,,,,,,,,,0.60799998045,-0.596000015736,,,,,,
3509743,-54.6315994263,-64.9665985107,2001-09-08T19:01:00Z,-50,,,,,,,,,,,,,,,,,,,,,,,0.883938908577,134.358317729,,,,,,,,,,,0.632000029087,-0.617999970913,,,,,,
3509743,-54.6315994263,-64.9665985107,2001-09-08T19:01:00Z,-40,,,,,,,,,,,,,,,,,,,,,,,0.917451381683,133.454219249,,,,,,,,,,,0.666000008583,-0.630999982357,,,,,,
3509743,-54.8317985535,-64.9670028687,2001-09-08T20:01:00Z,-80,,,,,,,,,,,,,,,,,,,,,,,0.0865852162242,345.96375635,,,,,,,,,,,-0.0209999997169,0.0839999988675,,,,,,
3509743,-54.8317985535,-64.9670028687,2001-09-08T20:01:00Z,-70,,,,,,,,,,,,,,,,,,,,,,,0.126589894295,332.220380966,,,,,,,,,,,-0.0590000003576,0.112000003457,,,,,,
3509743,-54.8317985535,-64.9670028687,2001-09-08T20:01:00Z,-60,,,,,,,,,,,,,,,,,,,,,,,0.110063612461,342.552811105,,,,,,,,,,,-0.0329999998212,0.104999996722,,,,,,
3509743,-54.8317985535,-64.9670028687,2001-09-08T20:01:00Z,-50,,,,,,,,,,,,,,,,,,,,,,,0.0953362435102,355.186448942,,,,,,,,,,,-0.00800000037998,0.0949999988079,,,,,,
3509743,-54.8317985535,-64.9670028687,2001-09-08T20:01:00Z,-40,,,,,,,,,,,,,,,,,,,,,,,0.0868849828839,11.9565833827,,,,,,,,,,,0.0179999992251,0.0850000008941,,,,,,
3509743,-55.0091018677,-64.9623031616,2001-09-08T20:59:00Z,-180,,,,,,,,,,,,,,,,,,,,,,,0.468846440315,32.3680888918,,,,,,,,,,,0.250999987125,0.395999997854,,,,,,
3509743,-55.0091018677,-64.9623031616,2001-09-08T20:59:00Z,-170,,,,,,,,,,,,,,,,,,,,,,,0.475405097008,37.1350418381,,,,,,,,,,,0.287000000477,0.379000008106,,,,,,
3509743,-55.0091018677,-64.9623031616,2001-09-08T20:59:00Z,-150,,,,,,,,,,,,,,,,,,,,,,,0.498570948839,45.8939022599,,,,,,,,,,,0.358000010252,0.347000002861,,,,,,
3509743,-55.0091018677,-64.9623031616,2001-09-08T20:59:00Z,-140,,,,,,,,,,,,,,,,,,,,,,,0.527242839336,51.3911048813,,,,,,,,,,,0.412000000477,0.328999996185,,,,,,
3509743,-55.0091018677,-64.9623031616,2001-09-08T20:59:00Z,-130,,,,,,,,,,,,,,,,,,,,,,,0.538728117943,55.1299606782,,,,,,,,,,,0.442000001669,0.307999998331,,,,,,
3509743,-55.0091018677,-64.9623031616,2001-09-08T20:59:00Z,-120,,,,,,,,,,,,,,,,,,,,,,,0.557778596878,55.7401253824,,,,,,,,,,,0.46099999547,0.31400001049,,,,,,
3509743,-55.0091018677,-64.9623031616,2001-09-08T20:59:00Z,-110,,,,,,,,,,,,,,,,,,,,,,,0.56938034296,58.7946372057,,,,,,,,,,,0.486999988556,0.294999986887,,,,,,
3509743,-55.0091018677,-64.9623031616,2001-09-08T20:59:00Z,-100,,,,,,,,,,,,,,,,,,,,,,,0.578253388405,63.1690728408,,,,,,,,,,,0.51599997282,0.261000007391,,,,,,
3509743,-55.0091018677,-64.9623031616,2001-09-08T20:59:00Z,-90,,,,,,,,,,,,,,,,,,,,,,,0.590769886971,67.2980724582,,,,,,,,,,,0.545000016689,0.228000000119,,,,,,
3509743,-55.0091018677,-64.9623031616,2001-09-08T20:59:00Z,-80,,,,,,,,,,,,,,,,,,,,,,,0.606545984745,72.0430048746,,,,,,,,,,,0.577000021935,0.187000006437,,,,,,
3509743,-55.0091018677,-64.9623031616,2001-09-08T20:59:00Z,-70,,,,,,,,,,,,,,,,,,,,,,,0.63262706995,74.9752392362,,,,,,,,,,,0.611000001431,0.16400000453,,,,,,
3509743,-55.0091018677,-64.9623031616,2001-09-08T20:59:00Z,-60,,,,,,,,,,,,,,,,,,,,,,,0.636171340942,75.8982231893,,,,,,,,,,,0.616999983788,0.155000001192,,,,,,
3509743,-55.0091018677,-64.9623031616,2001-09-08T20:59:00Z,-50,,,,,,,,,,,,,,,,,,,,,,,0.652246892452,76.7946923481,,,,,,,,,,,0.634999990463,0.149000003934,,,,,,
3509743,-55.0091018677,-64.9623031616,2001-09-08T20:59:00Z,-40,,,,,,,,,,,,,,,,,,,,,,,0.687354326248,75.6807158152,,,,,,,,,,,0.666000008583,0.170000001788,,,,,,
3509743,-55.1963996887,-64.9646987915,2001-09-08T22:01:00Z,-180,,,,,,,,,,,,,,,,,,,,,,,0.676189363003,75.9637588544,,,,,,,,,,,0.65600001812,0.16400000453,,,,,,
3509743,-55.1963996887,-64.9646987915,2001-09-08T22:01:00Z,-170,,,,,,,,,,,,,,,,,,,,,,,0.689812302589,76.5882635408,,,,,,,,,,,0.671000003815,0.159999996424,,,,,,
3509743,-55.1963996887,-64.9646987915,2001-09-08T22:01:00Z,-160,,,,,,,,,,,,,,,,,,,,,,,0.706072211266,76.652610753,,,,,,,,,,,0.686999976635,0.163000002503,,,,,,
3509743,-55.1963996887,-64.9646987915,2001-09-08T22:01:00Z,-150,,,,,,,,,,,,,,,,,,,,,,,0.713179469109,77.0354906673,,,,,,,,,,,0.694999992847,0.159999996424,,,,,,
3509743,-55.1963996887,-64.9646987915,2001-09-08T22:01:00Z,-140,,,,,,,,,,,,,,,,,,,,,,,0.731707572937,77.3692751818,,,,,,,,,,,0.713999986649,0.159999996424,,,,,,
3509743,-55.1963996887,-64.9646987915,2001-09-08T22:01:00Z,-130,,,,,,,,,,,,,,,,,,,,,,,0.749611258507,77.2058970569,,,,,,,,,,,0.731000006199,0.165999993682,,,,,,
3509743,-55.1963996887,-64.9646987915,2001-09-08T22:01:00Z,-120,,,,,,,,,,,,,,,,,,,,,,,0.759276032448,77.0619439899,,,,,,,,,,,0.740000009537,0.170000001788,,,,,,
3509743,-55.1963996887,-64.9646987915,2001-09-08T22:01:00Z,-110,,,,,,,,,,,,,,,,,,,,,,,0.774496614933,78.153251125,,,,,,,,,,,0.758000016212,0.158999994397,,,,,,
3509743,-55.1963996887,-64.9646987915,2001-09-08T22:01:00Z,-100,,,,,,,,,,,,,,,,,,,,,,,0.792729437351,78.2081248647,,,,,,,,,,,0.776000022888,0.162000000477,,,,,,
3509743,-55.1963996887,-64.9646987915,2001-09-08T22:01:00Z,-90,,,,,,,,,,,,,,,,,,,,,,,0.805645108223,78.6900698428,,,,,,,,,,,0.790000021458,0.158000007272,,,,,,
3509743,-55.1963996887,-64.9646987915,2001-09-08T22:01:00Z,-80,,,,,,,,,,,,,,,,,,,,,,,0.823590278625,79.5769289254,,,,,,,,,,,0.810000002384,0.149000003934,,,,,,
3509743,-55.1963996887,-64.9646987915,2001-09-08T22:01:00Z,-70,,,,,,,,,,,,,,,,,,,,,,,0.831390380859,80.0958183966,,,,,,,,,,,0.819000005722,0.143000006676,,,,,,
3509743,-55.1963996887,-64.9646987915,2001-09-08T22:01:00Z,-60,,,,,,,,,,,,,,,,,,,,,,,0.842776954174,81.2641768957,,,,,,,,,,,0.833000004292,0.12800000608,,,,,,
3509743,-55.1963996887,-64.9646987915,2001-09-08T22:01:00Z,-50,,,,,,,,,,,,,,,,,,,,,,,0.854468286037,81.9267940376,,,,,,,,,,,0.846000015736,0.119999997318,,,,,,
3509743,-55.1963996887,-64.9646987915,2001-09-08T22:01:00Z,-40,,,,,,,,,,,,,,,,,,,,,,,0.86861038208,81.9258719621,,,,,,,,,,,0.860000014305,0.122000001371,,,,,,
3509743,-55.3671989441,-64.9665985107,2001-09-08T23:01:00Z,-180,,,,,,,,,,,,,,,,,,,,,,,1.15706920624,68.2905399257,,,,,,,,,,,1.07500004768,0.428000003099,,,,,,
3509743,-55.3671989441,-64.9665985107,2001-09-08T23:01:00Z,-170,,,,,,,,,,,,,,,,,,,,,,,1.16284132004,68.5096797151,,,,,,,,,,,1.08200001717,0.425999999046,,,,,,
3509743,-55.3671989441,-64.9665985107,2001-09-08T23:01:00Z,-160,,,,,,,,,,,,,,,,,,,,,,,1.16673314571,68.4265699732,,,,,,,,,,,1.08500003815,0.428999990225,,,,,,
3509743,-55.3671989441,-64.9665985107,2001-09-08T23:01:00Z,-150,,,,,,,,,,,,,,,,,,,,,,,1.16820979118,68.2441287903,,,,,,,,,,,1.08500003815,0.432999998331,,,,,,
3509743,-55.3671989441,-64.9665985107,2001-09-08T23:01:00Z,-140,,,,,,,,,,,,,,,,,,,,,,,1.1689606905,68.4170350292,,,,,,,,,,,1.0870000124,0.430000007153,,,,,,
3509743,-55.3671989441,-64.9665985107,2001-09-08T23:01:00Z,-130,,,,,,,,,,,,,,,,,,,,,,,1.17471396923,68.3706785353,,,,,,,,,,,1.09200000763,0.432999998331,,,,,,
3509743,-55.3671989441,-64.9665985107,2001-09-08T23:01:00Z,-120,,,,,,,,,,,,,,,,,,,,,,,1.17043793201,68.2349558463,,,,,,,,,,,1.0870000124,0.433999985456,,,,,,
3509743,-55.3671989441,-64.9665985107,2001-09-08T23:01:00Z,-110,,,,,,,,,,,,,,,,,,,,,,,1.17342782021,67.8721771787,,,,,,,,,,,1.0870000124,0.442000001669,,,,,,
3509743,-55.3671989441,-64.9665985107,2001-09-08T23:01:00Z,-100,,,,,,,,,,,,,,,,,,,,,,,1.17490506172,67.9540848072,,,,,,,,,,,1.08899998665,0.441000014544,,,,,,
3509743,-55.3671989441,-64.9665985107,2001-09-08T23:01:00Z,-90,,,,,,,,,,,,,,,,,,,,,,,1.17638170719,68.2980804546,,,,,,,,,,,1.09300005436,0.435000002384,,,,,,
3509743,-55.3671989441,-64.9665985107,2001-09-08T23:01:00Z,-80,,,,,,,,,,,,,,,,,,,,,,,1.18139755726,68.3426815899,,,,,,,,,,,1.09800004959,0.43599998951,,,,,,
3509743,-55.3671989441,-64.9665985107,2001-09-08T23:01:00Z,-70,,,,,,,,,,,,,,,,,,,,,,,1.17960846424,68.829974606,,,,,,,,,,,1.10000002384,0.425999999046,,,,,,
3509743,-55.3671989441,-64.9665985107,2001-09-08T23:01:00Z,-60,,,,,,,,,,,,,,,,,,,,,,,1.18599879742,69.1046984748,,,,,,,,,,,1.10800004005,0.423000007868,,,,,,
3509743,-55.3671989441,-64.9665985107,2001-09-08T23:01:00Z,-50,,,,,,,,,,,,,,,,,,,,,,,1.18773770332,69.2915109788,,,,,,,,,,,1.11099994183,0.419999986887,,,,,,
3509743,-55.3671989441,-64.9665985107,2001-09-08T23:01:00Z,-40,,,,,,,,,,,,,,,,,,,,,,,1.18855297565,69.4608791796,,,,,,,,,,,1.11300003529,0.416999995708,,,,,,
3509743,-55.5260009766,-64.9701004028,2001-09-09T00:01:00Z,-180,,,,,,,,,,,,,,,,,,,,,,,0.607698142529,50.8100982546,,,,,,,,,,,0.470999985933,0.384000003338,,,,,,
3509743,-55.5260009766,-64.9701004028,2001-09-09T00:01:00Z,-170,,,,,,,,,,,,,,,,,,,,,,,0.606923401356,50.7504467975,,,,,,,,,,,0.469999998808,0.384000003338,,,,,,
3509743,-55.5260009766,-64.9701004028,2001-09-09T00:01:00Z,-160,,,,,,,,,,,,,,,,,,,,,,,0.606783330441,50.6175825427,,,,,,,,,,,0.469000011683,0.384999990463,,,,,,
3509743,-55.5260009766,-64.9701004028,2001-09-09T00:01:00Z,-150,,,,,,,,,,,,,,,,,,,,,,,0.609249532223,50.9289469613,,,,,,,,,,,0.472999989986,0.384000003338,,,,,,
3509743,-55.5260009766,-64.9701004028,2001-09-09T00:01:00Z,-140,,,,,,,,,,,,,,,,,,,,,,,0.614323198795,50.3496683725,,,,,,,,,,,0.472999989986,0.391999989748,,,,,,
3509743,-55.5260009766,-64.9701004028,2001-09-09T00:01:00Z,-130,,,,,,,,,,,,,,,,,,,,,,,0.616241812706,50.1349067344,,,,,,,,,,,0.472999989986,0.395000010729,,,,,,
3509743,-55.5260009766,-64.9701004028,2001-09-09T00:01:00Z,-120,,,,,,,,,,,,,,,,,,,,,,,0.61816906929,49.9214803983,,,,,,,,,,,0.472999989986,0.398000001907,,,,,,
3509743,-55.5260009766,-64.9701004028,2001-09-09T00:01:00Z,-110,,,,,,,,,,,,,,,,,,,,,,,0.618049383163,49.7908598606,,,,,,,,,,,0.472000002861,0.398999989033,,,,,,
3509743,-55.5260009766,-64.9701004028,2001-09-09T00:01:00Z,-100,,,,,,,,,,,,,,,,,,,,,,,0.610551357269,49.3172750341,,,,,,,,,,,0.462999999523,0.398000001907,,,,,,
3509743,-55.5260009766,-64.9701004028,2001-09-09T00:01:00Z,-90,,,,,,,,,,,,,,,,,,,,,,,0.606131970882,49.9523699288,,,,,,,,,,,0.463999986649,0.389999985695,,,,,,
3509743,-55.5260009766,-64.9701004028,2001-09-09T00:01:00Z,-80,,,,,,,,,,,,,,,,,,,,,,,0.603831112385,50.5103041765,,,,,,,,,,,0.465999990702,0.384000003338,,,,,,
3509743,-55.5260009766,-64.9701004028,2001-09-09T00:01:00Z,-70,,,,,,,,,,,,,,,,,,,,,,,0.606267273426,51.4287494689,,,,,,,,,,,0.474000006914,0.377999991179,,,,,,
3509743,-55.5260009766,-64.9701004028,2001-09-09T00:01:00Z,-60,,,,,,,,,,,,,,,,,,,,,,,0.602518856525,51.2659348345,,,,,,,,,,,0.469999998808,0.377000004053,,,,,,
3509743,-55.5260009766,-64.9701004028,2001-09-09T00:01:00Z,-50,,,,,,,,,,,,,,,,,,,,,,,0.607672631741,51.4138186754,,,,,,,,,,,0.47499999404,0.379000008106,,,,,,
3509743,-55.5260009766,-64.9701004028,2001-09-09T00:01:00Z,-40,,,,,,,,,,,,,,,,,,,,,,,0.61769002676,50.8476506347,,,,,,,,,,,0.479000002146,0.389999985695,,,,,,
3509743,-55.689201355,-64.9704971313,2001-09-09T01:01:00Z,-180,,,,,,,,,,,,,,,,,,,,,,,0.302866309881,56.3099339139,,,,,,,,,,,0.252000004053,0.167999997735,,,,,,
3509743,-55.689201355,-64.9704971313,2001-09-09T01:01:00Z,-170,,,,,,,,,,,,,,,,,,,,,,,0.301479667425,56.3626424838,,,,,,,,,,,0.250999987125,0.166999995708,,,,,,
